Date,Open,High,Low,Close
07/21/2017,"7,487.87","7,515.12","7,433.89","7,452.91"
07/20/2017,"7,430.91","7,502.73","7,430.91","7,487.87"
07/19/2017,"7,390.22","7,442.84","7,379.33","7,430.91"
07/18/2017,"7,404.13","7,418.53","7,357.77","7,390.22"
07/17/2017,"7,378.39","7,426.37","7,378.30","7,404.13"
07/14/2017,"7,413.44","7,419.81","7,363.77","7,378.39"
07/13/2017,"7,416.93","7,428.24","7,403.75","7,413.44"
07/12/2017,"7,329.76","7,439.08","7,329.76","7,416.93"
07/11/2017,"7,370.03","7,386.88","7,304.77","7,329.76"
07/10/2017,"7,350.92","7,388.02","7,344.31","7,370.03"
07/07/2017,"7,337.28","7,359.48","7,314.69","7,350.92"
07/06/2017,"7,367.60","7,373.85","7,303.46","7,337.28"
07/05/2017,"7,357.23","7,386.92","7,347.52","7,367.60"
07/04/2017,"7,377.09","7,383.45","7,336.75","7,357.23"
07/03/2017,"7,312.72","7,386.11","7,312.26","7,377.09"
06/30/2017,"7,350.32","7,377.38","7,302.71","7,312.72"
06/29/2017,"7,387.80","7,451.95","7,341.75","7,350.32"
06/28/2017,"7,434.36","7,445.31","7,381.36","7,387.80"
06/27/2017,"7,446.80","7,451.68","7,411.36","7,434.36"
06/26/2017,"7,424.13","7,480.95","7,424.13","7,446.80"
06/23/2017,"7,439.29","7,441.79","7,396.75","7,424.13"
06/22/2017,"7,447.79","7,448.48","7,398.83","7,439.29"
06/21/2017,"7,472.71","7,477.17","7,417.45","7,447.79"
06/20/2017,"7,523.81","7,561.07","7,472.71","7,472.71"
06/19/2017,"7,463.54","7,537.84","7,463.54","7,523.81"
06/16/2017,"7,419.36","7,478.99","7,419.36","7,463.54"
06/15/2017,"7,474.40","7,474.51","7,377.86","7,419.36"
06/14/2017,"7,500.44","7,545.07","7,474.40","7,474.40"
06/13/2017,"7,511.87","7,540.05","7,491.86","7,500.44"
06/12/2017,"7,527.33","7,540.53","7,483.61","7,511.87"
06/09/2017,"7,449.98","7,545.12","7,449.73","7,527.33"
06/08/2017,"7,478.62","7,489.66","7,449.98","7,449.98"
06/07/2017,"7,524.95","7,555.62","7,476.33","7,478.62"
06/06/2017,"7,525.76","7,527.64","7,502.83","7,524.95"
06/05/2017,"7,547.63","7,562.00","7,519.06","7,525.76"
06/02/2017,"7,543.77","7,598.99","7,539.96","7,547.63"
06/01/2017,"7,519.95","7,558.63","7,518.32","7,543.77"
05/31/2017,"7,526.51","7,586.45","7,519.68","7,519.95"
05/30/2017,"7,547.63","7,547.65","7,497.07","7,526.51"
05/29/2017,"7,547.63","7,554.21","7,514.39","7,547.63"
05/26/2017,"7,517.71","7,554.21","7,514.39","7,547.63"
05/25/2017,"7,514.90","7,529.74","7,497.07","7,517.71"
05/24/2017,"7,485.29","7,519.58","7,475.11","7,514.90"
05/23/2017,"7,496.34","7,521.94","7,485.29","7,485.29"
05/22/2017,"7,470.71","7,518.12","7,470.71","7,496.34"
05/19/2017,"7,436.42","7,480.28","7,436.42","7,470.71"
05/18/2017,"7,503.47","7,503.68","7,389.26","7,436.42"
05/17/2017,"7,522.03","7,532.95","7,478.88","7,503.47"
05/16/2017,"7,454.37","7,533.70","7,452.44","7,522.03"
05/15/2017,"7,435.39","7,460.20","7,434.24","7,454.37"
05/12/2017,"7,386.63","7,435.39","7,381.74","7,435.39"
05/11/2017,"7,385.24","7,396.19","7,369.23","7,386.63"
05/10/2017,"7,342.21","7,398.58","7,331.30","7,385.24"
05/09/2017,"7,300.86","7,359.61","7,300.86","7,342.21"
05/08/2017,"7,297.43","7,322.32","7,285.76","7,300.86"
05/05/2017,"7,248.10","7,297.43","7,222.81","7,297.43"
05/04/2017,"7,234.53","7,280.70","7,226.07","7,248.10"
05/03/2017,"7,250.05","7,250.05","7,218.56","7,234.53"
05/02/2017,"7,203.94","7,254.32","7,203.94","7,250.05"
05/01/2017,"7,203.94","7,243.31","7,197.28","7,203.94"
04/28/2017,"7,237.17","7,243.31","7,197.28","7,203.94"
04/27/2017,"7,288.72","7,289.38","7,224.35","7,237.17"
04/26/2017,"7,275.64","7,302.57","7,262.32","7,288.72"
04/25/2017,"7,264.68","7,290.82","7,258.74","7,275.64"
04/24/2017,"7,114.55","7,273.90","7,114.55","7,264.68"
04/21/2017,"7,118.54","7,134.53","7,104.22","7,114.55"
04/20/2017,"7,114.36","7,127.58","7,096.83","7,118.54"
04/19/2017,"7,147.50","7,151.18","7,114.36","7,114.36"
04/18/2017,"7,327.59","7,327.59","7,147.50","7,147.50"
04/17/2017,"7,327.59","7,348.99","7,298.85","7,327.59"
04/14/2017,"7,327.59","7,348.99","7,298.85","7,327.59"
04/13/2017,"7,348.99","7,348.99","7,298.85","7,327.59"
04/12/2017,"7,365.50","7,402.42","7,348.84","7,348.99"
04/11/2017,"7,348.94","7,406.35","7,332.59","7,365.50"
04/10/2017,"7,349.37","7,359.25","7,337.01","7,348.94"
04/07/2017,"7,303.20","7,349.37","7,284.73","7,349.37"
04/06/2017,"7,331.68","7,331.68","7,258.11","7,303.20"
04/05/2017,"7,321.82","7,362.59","7,321.82","7,331.68"
04/04/2017,"7,282.69","7,324.60","7,282.69","7,321.82"
04/03/2017,"7,322.92","7,350.30","7,280.76","7,282.69"
03/31/2017,"7,369.52","7,369.55","7,322.92","7,322.92"
03/30/2017,"7,373.72","7,384.80","7,340.25","7,369.52"
03/29/2017,"7,343.42","7,373.72","7,313.90","7,373.72"
03/28/2017,"7,293.50","7,349.59","7,285.80","7,343.42"
03/27/2017,"7,336.82","7,336.82","7,255.78","7,293.50"
03/24/2017,"7,340.71","7,351.60","7,322.86","7,336.82"
03/23/2017,"7,324.72","7,346.40","7,307.65","7,340.71"
03/22/2017,"7,378.34","7,378.40","7,301.83","7,324.72"
03/21/2017,"7,429.81","7,440.85","7,360.67","7,378.34"
03/20/2017,"7,424.96","7,433.68","7,399.97","7,429.81"
03/17/2017,"7,415.95","7,447.00","7,402.64","7,424.96"
03/16/2017,"7,368.64","7,444.62","7,368.64","7,415.95"
03/15/2017,"7,357.85","7,383.33","7,357.58","7,368.64"
03/14/2017,"7,367.08","7,386.17","7,339.27","7,357.85"
03/13/2017,"7,343.08","7,377.41","7,342.02","7,367.08"
03/10/2017,"7,314.96","7,373.00","7,314.96","7,343.08"
03/09/2017,"7,334.61","7,336.26","7,263.62","7,314.96"
03/08/2017,"7,338.99","7,354.47","7,315.86","7,334.61"
03/07/2017,"7,350.12","7,363.74","7,335.27","7,338.99"
03/06/2017,"7,374.26","7,374.26","7,338.94","7,350.12"
03/03/2017,"7,382.35","7,382.36","7,353.64","7,374.26"
03/02/2017,"7,382.90","7,394.61","7,372.68","7,382.35"
03/01/2017,"7,263.44","7,383.05","7,263.44","7,382.90"
02/28/2017,"7,253.00","7,284.20","7,246.60","7,263.44"
02/27/2017,"7,243.70","7,285.19","7,239.66","7,253.00"
02/24/2017,"7,271.37","7,271.86","7,192.45","7,243.70"
02/23/2017,"7,302.25","7,310.05","7,262.94","7,271.37"
02/22/2017,"7,274.83","7,314.26","7,274.71","7,302.25"
02/21/2017,"7,299.86","7,318.98","7,267.49","7,274.83"
02/20/2017,"7,299.96","7,329.56","7,283.29","7,299.86"
02/17/2017,"7,277.92","7,307.14","7,253.16","7,299.96"
02/16/2017,"7,302.41","7,302.41","7,260.74","7,277.92"
02/15/2017,"7,268.56","7,313.44","7,268.56","7,302.41"
02/14/2017,"7,278.92","7,292.65","7,251.81","7,268.56"
02/13/2017,"7,258.75","7,298.47","7,257.67","7,278.92"
02/10/2017,"7,229.50","7,274.80","7,229.45","7,258.75"
02/09/2017,"7,188.82","7,238.74","7,183.14","7,229.50"
02/08/2017,"7,186.22","7,195.94","7,147.18","7,188.82"
02/07/2017,"7,172.15","7,227.22","7,159.57","7,186.22"
02/06/2017,"7,188.30","7,208.73","7,165.17","7,172.15"
02/03/2017,"7,140.75","7,202.37","7,133.63","7,188.30"
02/02/2017,"7,107.65","7,163.94","7,093.57","7,140.75"
02/01/2017,"7,099.15","7,170.24","7,099.15","7,107.65"
01/31/2017,"7,118.48","7,162.53","7,099.15","7,099.15"
01/30/2017,"7,184.49","7,184.70","7,105.67","7,118.48"
01/27/2017,"7,161.49","7,184.73","7,150.76","7,184.49"
01/26/2017,"7,164.43","7,184.75","7,151.34","7,161.49"
01/25/2017,"7,150.34","7,205.68","7,150.34","7,164.43"
01/24/2017,"7,151.18","7,190.15","7,144.44","7,150.34"
01/23/2017,"7,198.44","7,198.44","7,131.46","7,151.18"
01/20/2017,"7,208.44","7,221.01","7,193.73","7,198.44"
01/19/2017,"7,247.61","7,249.63","7,191.67","7,208.44"
01/18/2017,"7,220.38","7,260.47","7,218.41","7,247.61"
01/17/2017,"7,327.13","7,329.27","7,220.38","7,220.38"
01/16/2017,"7,337.81","7,354.14","7,320.47","7,327.13"
01/13/2017,"7,292.37","7,338.49","7,292.37","7,337.81"
01/12/2017,"7,290.49","7,302.34","7,263.42","7,292.37"
01/11/2017,"7,275.47","7,328.51","7,257.15","7,290.49"
01/10/2017,"7,237.77","7,284.81","7,237.29","7,275.47"
01/09/2017,"7,210.05","7,243.76","7,207.40","7,237.77"
01/06/2017,"7,195.31","7,210.05","7,180.64","7,210.05"
01/05/2017,"7,189.74","7,211.96","7,172.77","7,195.31"
01/04/2017,"7,177.89","7,189.74","7,168.77","7,189.74"
01/03/2017,"7,142.83","7,205.45","7,142.83","7,177.89"
01/02/2017,"7,142.83","7,142.83","7,087.54","7,142.83"
12/30/2016,"7,120.26","7,142.83","7,087.54","7,142.83"
12/29/2016,"7,106.08","7,120.26","7,074.47","7,120.26"
12/28/2016,"7,068.17","7,109.37","7,060.85","7,106.08"
12/27/2016,"7,068.17","7,071.11","7,054.64","7,068.17"
12/26/2016,"7,068.17","7,071.11","7,054.64","7,068.17"
12/23/2016,"7,063.68","7,071.11","7,054.64","7,068.17"
12/22/2016,"7,041.42","7,063.68","7,020.13","7,063.68"
12/21/2016,"7,043.96","7,056.98","7,025.68","7,041.42"
12/20/2016,"7,017.16","7,045.22","6,992.62","7,043.96"
12/19/2016,"7,011.64","7,025.74","6,986.44","7,017.16"
12/16/2016,"6,999.01","7,038.43","6,990.35","7,011.64"
12/15/2016,"6,949.19","7,010.48","6,925.88","6,999.01"
12/14/2016,"6,968.57","6,970.52","6,941.95","6,949.19"
12/13/2016,"6,890.42","6,977.99","6,877.52","6,968.57"
12/12/2016,"6,954.21","6,976.78","6,875.43","6,890.42"
12/09/2016,"6,931.55","6,962.25","6,929.46","6,954.21"
12/08/2016,"6,902.23","6,937.51","6,892.17","6,931.55"
12/07/2016,"6,779.84","6,902.23","6,779.84","6,902.23"
12/06/2016,"6,746.83","6,785.32","6,723.05","6,779.84"
12/05/2016,"6,730.72","6,799.50","6,697.65","6,746.83"
12/02/2016,"6,752.93","6,752.93","6,678.74","6,730.72"
12/01/2016,"6,783.79","6,789.30","6,688.41","6,752.93"
11/30/2016,"6,772.00","6,845.74","6,765.23","6,783.79"
11/29/2016,"6,799.47","6,800.91","6,729.36","6,772.00"
11/28/2016,"6,840.75","6,840.96","6,769.77","6,799.47"
11/25/2016,"6,829.20","6,852.14","6,818.12","6,840.75"
11/24/2016,"6,817.71","6,831.23","6,790.69","6,829.20"
11/23/2016,"6,819.72","6,880.74","6,779.45","6,817.71"
11/22/2016,"6,777.96","6,851.37","6,777.96","6,819.72"
11/21/2016,"6,775.77","6,820.90","6,754.16","6,777.96"
11/18/2016,"6,794.71","6,811.62","6,740.34","6,775.77"
11/17/2016,"6,749.72","6,798.75","6,745.08","6,794.71"
11/16/2016,"6,792.74","6,810.53","6,735.69","6,749.72"
11/15/2016,"6,753.18","6,820.52","6,753.18","6,792.74"
11/14/2016,"6,730.43","6,814.19","6,730.43","6,753.18"
11/11/2016,"6,827.98","6,849.04","6,709.72","6,730.43"
11/10/2016,"6,911.84","6,997.25","6,799.05","6,827.98"
11/09/2016,"6,843.13","6,911.84","6,696.33","6,911.84"
11/08/2016,"6,806.90","6,849.31","6,795.06","6,843.13"
11/07/2016,"6,693.26","6,806.90","6,693.26","6,806.90"
11/04/2016,"6,790.51","6,790.52","6,676.56","6,693.26"
11/03/2016,"6,845.42","6,873.21","6,790.51","6,790.51"
11/02/2016,"6,917.14","6,917.14","6,845.42","6,845.42"
11/01/2016,"6,954.22","6,993.79","6,903.61","6,917.14"
10/31/2016,"6,996.26","6,996.26","6,945.29","6,954.22"
10/28/2016,"6,986.57","7,006.43","6,927.21","6,996.26"
10/29/2018,"6,939.56","7,085.88","6,939.56","7,026.32"
10/26/2018,"7,004.10","7,004.16","6,851.59","6,939.56"
10/25/2018,"6,962.98","7,004.10","6,885.99","7,004.10"
10/24/2018,"6,955.21","7,049.83","6,955.21","6,962.98"
10/23/2018,"7,042.80","7,042.80","6,928.65","6,955.21"
10/22/2018,"7,049.80","7,114.12","7,042.05","7,042.80"
10/19/2018,"7,026.99","7,070.38","7,012.56","7,049.80"
10/18/2018,"7,054.60","7,078.76","7,026.74","7,026.99"
10/17/2018,"7,059.40","7,089.03","7,019.41","7,054.60"
10/16/2018,"7,029.22","7,062.08","6,998.93","7,059.40"
10/15/2018,"6,995.91","7,038.23","6,961.28","7,029.22"
10/12/2018,"7,006.93","7,073.99","6,994.78","6,995.91"
10/11/2018,"7,145.74","7,145.74","6,998.02","7,006.93"
10/10/2018,"7,237.59","7,242.31","7,145.74","7,145.74"
10/09/2018,"7,233.33","7,247.64","7,184.28","7,237.59"
10/08/2018,"7,318.54","7,319.84","7,233.33","7,233.33"
10/05/2018,"7,418.34","7,421.12","7,318.54","7,318.54"
10/04/2018,"7,510.28","7,510.28","7,411.31","7,418.34"
10/03/2018,"7,474.55","7,524.06","7,474.55","7,510.28"
10/02/2018,"7,495.67","7,495.67","7,444.80","7,474.55"
10/01/2018,"7,510.20","7,526.20","7,466.67","7,495.67"
09/28/2018,"7,545.44","7,548.36","7,474.67","7,510.20"
09/27/2018,"7,511.49","7,552.02","7,490.94","7,545.44"
09/26/2018,"7,507.56","7,522.06","7,490.20","7,511.49"
09/25/2018,"7,458.41","7,515.94","7,455.22","7,507.56"
09/24/2018,"7,490.23","7,491.25","7,450.53","7,458.41"
09/21/2018,"7,367.32","7,495.26","7,367.32","7,490.23"
09/20/2018,"7,331.12","7,368.43","7,324.01","7,367.32"
09/19/2018,"7,300.23","7,346.11","7,279.92","7,331.12"
09/18/2018,"7,302.10","7,320.07","7,281.98","7,300.23"
09/17/2018,"7,304.04","7,318.77","7,267.83","7,302.10"
09/14/2018,"7,281.57","7,323.83","7,281.57","7,304.04"
09/13/2018,"7,313.36","7,319.57","7,275.14","7,281.57"
09/12/2018,"7,273.54","7,325.25","7,250.84","7,313.36"
09/11/2018,"7,279.30","7,280.48","7,220.50","7,273.54"
09/10/2018,"7,277.70","7,307.85","7,256.51","7,279.30"
09/07/2018,"7,318.96","7,328.30","7,227.07","7,277.70"
09/06/2018,"7,383.28","7,397.74","7,313.12","7,318.96"
09/05/2018,"7,457.86","7,457.86","7,357.98","7,383.28"
09/04/2018,"7,504.60","7,535.12","7,437.65","7,457.86"
09/03/2018,"7,432.42","7,516.06","7,432.18","7,504.60"
08/31/2018,"7,516.03","7,516.46","7,428.67","7,432.42"
08/30/2018,"7,563.21","7,563.21","7,497.54","7,516.03"
08/29/2018,"7,617.22","7,635.74","7,545.08","7,563.21"
08/28/2018,"7,577.49","7,636.72","7,577.49","7,617.22"
08/27/2018,"7,577.49","7,587.19","7,557.67","7,577.49"
08/24/2018,"7,563.22","7,587.19","7,557.67","7,577.49"
08/23/2018,"7,574.24","7,602.10","7,560.85","7,563.22"
08/22/2018,"7,565.70","7,607.23","7,531.24","7,574.24"
08/21/2018,"7,591.26","7,601.65","7,557.34","7,565.70"
08/20/2018,"7,558.59","7,616.15","7,558.59","7,591.26"
08/17/2018,"7,556.38","7,577.68","7,514.26","7,558.59"
08/16/2018,"7,497.87","7,565.18","7,497.87","7,556.38"
08/15/2018,"7,611.64","7,632.07","7,477.05","7,497.87"
08/14/2018,"7,642.45","7,665.24","7,599.66","7,611.64"
08/13/2018,"7,667.01","7,667.33","7,614.48","7,642.45"
08/10/2018,"7,741.77","7,741.77","7,657.72","7,667.01"
08/09/2018,"7,776.65","7,776.77","7,714.52","7,741.77"
08/08/2018,"7,718.48","7,790.17","7,707.30","7,776.65"
08/07/2018,"7,663.78","7,752.08","7,663.20","7,718.48"
08/06/2018,"7,659.10","7,681.86","7,636.60","7,663.78"
08/03/2018,"7,575.93","7,665.16","7,575.93","7,659.10"
08/02/2018,"7,652.91","7,652.91","7,549.34","7,575.93"
08/01/2018,"7,748.76","7,751.10","7,634.66","7,652.91"
07/31/2018,"7,700.85","7,782.90","7,695.76","7,748.76"
07/30/2018,"7,701.31","7,718.06","7,659.91","7,700.85"
07/27/2018,"7,663.17","7,717.22","7,663.16","7,701.31"
07/26/2018,"7,658.26","7,684.72","7,640.94","7,663.17"
07/25/2018,"7,709.05","7,710.25","7,640.59","7,658.26"
07/24/2018,"7,655.79","7,740.64","7,648.59","7,709.05"
07/23/2018,"7,678.79","7,678.79","7,621.75","7,655.79"
07/20/2018,"7,683.97","7,705.80","7,631.66","7,678.79"
07/19/2018,"7,676.28","7,702.85","7,660.02","7,683.97"
07/18/2018,"7,626.33","7,685.68","7,625.75","7,676.28"
07/17/2018,"7,600.45","7,641.10","7,581.83","7,626.33"
07/16/2018,"7,661.87","7,667.71","7,564.96","7,600.45"
07/13/2018,"7,651.33","7,716.24","7,651.33","7,661.87"
07/12/2018,"7,591.96","7,662.96","7,591.96","7,651.33"
07/11/2018,"7,692.04","7,692.04","7,578.18","7,591.96"
07/10/2018,"7,687.99","7,715.07","7,677.06","7,692.04"
07/09/2018,"7,617.70","7,697.46","7,617.70","7,687.99"
07/06/2018,"7,603.22","7,631.19","7,569.70","7,617.70"
07/05/2018,"7,573.09","7,624.82","7,572.69","7,603.22"
07/04/2018,"7,593.29","7,593.29","7,560.81","7,573.09"
07/03/2018,"7,547.85","7,632.12","7,544.98","7,593.29"
07/02/2018,"7,636.93","7,636.93","7,540.71","7,547.85"
06/29/2018,"7,615.63","7,706.64","7,615.63","7,636.93"
06/28/2018,"7,621.69","7,632.17","7,576.01","7,615.63"
06/27/2018,"7,537.92","7,633.92","7,512.03","7,621.69"
06/26/2018,"7,509.84","7,564.05","7,509.84","7,537.92"
06/25/2018,"7,682.27","7,682.27","7,508.32","7,509.84"
06/22/2018,"7,556.44","7,689.44","7,556.20","7,682.27"
06/21/2018,"7,627.40","7,670.78","7,548.12","7,556.44"
06/20/2018,"7,603.85","7,705.20","7,603.85","7,627.40"
06/19/2018,"7,631.33","7,631.33","7,548.84","7,603.85"
06/18/2018,"7,633.91","7,645.47","7,601.60","7,631.33"
06/15/2018,"7,765.79","7,781.00","7,633.91","7,633.91"
06/14/2018,"7,703.71","7,793.45","7,650.16","7,765.79"
06/13/2018,"7,703.81","7,746.70","7,677.17","7,703.71"
06/12/2018,"7,737.43","7,762.77","7,701.33","7,703.81"
06/11/2018,"7,681.07","7,756.02","7,681.07","7,737.43"
06/08/2018,"7,704.40","7,714.32","7,637.52","7,681.07"
06/07/2018,"7,712.37","7,756.66","7,698.15","7,704.40"
06/06/2018,"7,686.80","7,730.48","7,671.62","7,712.37"
06/05/2018,"7,741.29","7,744.46","7,686.61","7,686.80"
06/04/2018,"7,701.77","7,772.12","7,701.70","7,741.29"
06/01/2018,"7,678.20","7,746.73","7,678.20","7,701.77"
05/31/2018,"7,689.57","7,727.45","7,651.12","7,678.20"
05/30/2018,"7,632.64","7,689.57","7,618.12","7,689.57"
05/29/2018,"7,730.28","7,730.28","7,610.66","7,632.64"
05/28/2018,"7,730.28","7,753.32","7,703.26","7,730.28"
05/25/2018,"7,716.74","7,753.32","7,703.26","7,730.28"
05/24/2018,"7,788.44","7,803.45","7,716.74","7,716.74"
05/23/2018,"7,877.45","7,877.45","7,765.32","7,788.44"
05/22/2018,"7,859.17","7,903.50","7,854.58","7,877.45"
05/21/2018,"7,778.79","7,868.12","7,778.12","7,859.17"
05/18/2018,"7,787.97","7,791.41","7,753.27","7,778.79"
05/17/2018,"7,734.20","7,788.23","7,713.85","7,787.97"
05/16/2018,"7,722.98","7,745.53","7,717.76","7,734.20"
05/15/2018,"7,710.98","7,752.02","7,687.49","7,722.98"
05/14/2018,"7,724.55","7,727.96","7,688.57","7,710.98"
05/11/2018,"7,700.97","7,728.89","7,691.69","7,724.55"
05/10/2018,"7,662.52","7,706.87","7,631.58","7,700.97"
05/09/2018,"7,565.75","7,662.52","7,565.75","7,662.52"
05/08/2018,"7,567.14","7,598.51","7,550.44","7,565.75"
05/07/2018,"7,567.14","7,570.22","7,502.69","7,567.14"
05/04/2018,"7,502.69","7,570.22","7,502.69","7,567.14"
05/03/2018,"7,543.20","7,555.18","7,492.39","7,502.69"
05/02/2018,"7,520.36","7,572.98","7,519.62","7,543.20"
05/01/2018,"7,509.30","7,549.07","7,506.57","7,520.36"
04/30/2018,"7,502.21","7,546.16","7,497.11","7,509.30"
04/27/2018,"7,421.43","7,507.12","7,421.28","7,502.21"
04/26/2018,"7,379.32","7,421.43","7,355.00","7,421.43"
04/25/2018,"7,425.40","7,427.13","7,334.64","7,379.32"
04/24/2018,"7,398.87","7,439.58","7,397.29","7,425.40"
04/23/2018,"7,368.17","7,404.11","7,359.73","7,398.87"
04/20/2018,"7,328.92","7,368.17","7,323.31","7,368.17"
04/19/2018,"7,317.34","7,340.73","7,309.42","7,328.92"
04/18/2018,"7,226.05","7,325.59","7,226.05","7,317.34"
04/17/2018,"7,198.20","7,240.41","7,189.85","7,226.05"
04/16/2018,"7,264.56","7,265.83","7,195.46","7,198.20"
04/13/2018,"7,258.34","7,274.99","7,249.07","7,264.56"
04/12/2018,"7,257.14","7,266.64","7,240.76","7,258.34"
04/11/2018,"7,266.75","7,270.28","7,243.32","7,257.14"
04/10/2018,"7,194.75","7,266.75","7,194.75","7,266.75"
04/09/2018,"7,183.64","7,209.68","7,145.57","7,194.75"
04/06/2018,"7,199.50","7,214.02","7,163.11","7,183.64"
04/05/2018,"7,034.01","7,199.50","7,034.01","7,199.50"
04/04/2018,"7,030.46","7,046.26","6,971.75","7,034.01"
04/03/2018,"7,056.61","7,064.98","6,996.76","7,030.46"
04/02/2018,"7,056.61","7,109.93","7,042.73","7,056.61"
03/30/2018,"7,056.61","7,109.93","7,042.73","7,056.61"
03/29/2018,"7,044.74","7,109.93","7,042.73","7,056.61"
03/28/2018,"7,000.14","7,044.74","6,923.33","7,044.74"
03/27/2018,"6,888.69","7,042.37","6,888.69","7,000.14"
03/26/2018,"6,921.94","6,958.47","6,866.94","6,888.69"
03/23/2018,"6,952.59","6,952.82","6,876.96","6,921.94"
03/22/2018,"7,038.97","7,038.97","6,914.45","6,952.59"
03/21/2018,"7,061.27","7,065.66","7,016.79","7,038.97"
03/20/2018,"7,042.93","7,081.50","7,042.60","7,061.27"
03/19/2018,"7,164.14","7,164.19","7,034.91","7,042.93"
03/16/2018,"7,139.76","7,187.27","7,131.31","7,164.14"
03/15/2018,"7,132.69","7,162.58","7,127.08","7,139.76"
03/14/2018,"7,138.78","7,176.51","7,122.76","7,132.69"
03/13/2018,"7,214.76","7,224.13","7,125.60","7,138.78"
03/12/2018,"7,224.51","7,254.87","7,198.18","7,214.76"
03/09/2018,"7,203.24","7,225.28","7,189.74","7,224.51"
03/08/2018,"7,157.84","7,212.14","7,145.70","7,203.24"
03/07/2018,"7,146.75","7,180.71","7,109.56","7,157.84"
03/06/2018,"7,115.98","7,197.80","7,115.60","7,146.75"
03/05/2018,"7,069.90","7,119.21","7,062.13","7,115.98"
03/02/2018,"7,175.64","7,175.64","7,063.42","7,069.90"
03/01/2018,"7,231.91","7,231.91","7,153.39","7,175.64"
02/28/2018,"7,282.45","7,293.36","7,231.91","7,231.91"
02/27/2018,"7,289.58","7,326.02","7,272.87","7,282.45"
02/26/2018,"7,244.41","7,312.98","7,244.31","7,289.58"
02/23/2018,"7,252.39","7,262.05","7,220.81","7,244.41"
02/22/2018,"7,281.57","7,281.57","7,187.76","7,252.39"
02/21/2018,"7,246.77","7,291.80","7,220.55","7,281.57"
02/20/2018,"7,247.66","7,264.78","7,202.14","7,246.77"
02/19/2018,"7,294.70","7,306.21","7,239.98","7,247.66"
02/16/2018,"7,234.81","7,307.97","7,234.81","7,294.70"
02/15/2018,"7,213.97","7,267.96","7,206.69","7,234.81"
02/14/2018,"7,168.01","7,243.15","7,145.73","7,213.97"
02/13/2018,"7,177.06","7,202.99","7,165.83","7,168.01"
02/12/2018,"7,092.43","7,199.93","7,092.43","7,177.06"
02/09/2018,"7,170.69","7,170.69","7,073.03","7,092.43"
02/08/2018,"7,279.42","7,279.42","7,161.31","7,170.69"
02/07/2018,"7,141.40","7,311.50","7,141.40","7,279.42"
02/06/2018,"7,334.98","7,334.98","7,079.41","7,141.40"
02/05/2018,"7,443.43","7,443.43","7,334.79","7,334.98"
02/02/2018,"7,490.39","7,494.76","7,432.25","7,443.43"
02/01/2018,"7,533.55","7,554.73","7,476.51","7,490.39"
01/31/2018,"7,587.98","7,599.01","7,521.77","7,533.55"
01/30/2018,"7,671.53","7,671.67","7,587.12","7,587.98"
01/29/2018,"7,665.54","7,689.15","7,663.93","7,671.53"
01/26/2018,"7,615.84","7,667.40","7,615.84","7,665.54"
01/25/2018,"7,643.43","7,662.35","7,608.53","7,615.84"
01/24/2018,"7,731.83","7,731.98","7,643.43","7,643.43"
01/23/2018,"7,715.44","7,745.22","7,710.03","7,731.83"
01/22/2018,"7,730.79","7,739.35","7,703.67","7,715.44"
01/19/2018,"7,700.96","7,731.82","7,694.66","7,730.79"
01/18/2018,"7,725.43","7,739.54","7,683.71","7,700.96"
01/17/2018,"7,755.93","7,755.93","7,711.11","7,725.43"
01/16/2018,"7,769.14","7,791.83","7,740.55","7,755.93"
01/15/2018,"7,778.64","7,783.61","7,763.43","7,769.14"
01/12/2018,"7,762.94","7,792.56","7,752.63","7,778.64"
01/11/2018,"7,748.51","7,768.96","7,734.64","7,762.94"
01/10/2018,"7,731.02","7,756.11","7,716.21","7,748.51"
01/09/2018,"7,696.51","7,733.12","7,696.50","7,731.02"
01/08/2018,"7,724.22","7,733.39","7,691.77","7,696.51"
01/05/2018,"7,695.88","7,727.73","7,689.81","7,724.22"
01/04/2018,"7,671.11","7,702.51","7,671.11","7,695.88"
01/03/2018,"7,648.10","7,689.86","7,640.53","7,671.11"
01/02/2018,"7,687.77","7,691.34","7,624.14","7,648.10"
01/01/2018,"7,687.77","7,697.62","7,620.01","7,687.77"
12/29/2017,"7,622.88","7,697.62","7,620.01","7,687.77"
12/28/2017,"7,620.68","7,633.55","7,609.77","7,622.88"
12/27/2017,"7,592.66","7,632.71","7,586.42","7,620.68"
12/26/2017,"7,592.66","7,614.40","7,585.47","7,592.66"
12/25/2017,"7,592.66","7,614.40","7,585.47","7,592.66"
12/22/2017,"7,603.98","7,614.40","7,585.47","7,592.66"
12/21/2017,"7,525.22","7,609.69","7,517.88","7,603.98"
12/20/2017,"7,544.09","7,550.60","7,511.45","7,525.22"
12/19/2017,"7,537.01","7,563.49","7,534.08","7,544.09"
12/18/2017,"7,490.57","7,544.26","7,490.57","7,537.01"
12/15/2017,"7,448.12","7,490.57","7,433.78","7,490.57"
12/14/2017,"7,496.51","7,496.70","7,448.12","7,448.12"
12/13/2017,"7,500.41","7,510.77","7,492.58","7,496.51"
12/12/2017,"7,453.48","7,501.52","7,448.31","7,500.41"
12/11/2017,"7,393.96","7,458.40","7,393.58","7,453.48"
12/08/2017,"7,320.75","7,412.21","7,314.23","7,393.96"
